id,player1_id,player2_id,type,date
573,241,373,Conversation,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
574,441,287,Joking,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
575,101,233,Sharing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
576,59,348,Sharing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
577,201,13,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
578,444,244,Joking,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
579,166,49,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
580,370,45,Collaborating,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
581,243,375,Hugging,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
582,149,261,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
583,405,350,Eating,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
584,59,353,Eating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
585,269,224,Teaching,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
586,112,434,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
587,437,448,Joking,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
588,344,151,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
589,404,249,Laughing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
590,337,393,Sharing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
591,86,4,Eating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
592,312,253,Arguing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
593,273,72,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
594,352,39,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
595,452,376,Arguing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
596,291,398,Collaborating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
597,389,395,Collaborating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
598,122,358,Conversation,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
599,332,328,Teaching,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
600,5,34,Teaching,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
601,405,155,Competing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
602,306,398,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
603,223,73,Arguing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
604,186,58,Joking,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
605,73,218,Collaborating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
606,401,120,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
607,450,199,Joking,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
608,8,435,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
609,109,401,Joking,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
610,335,238,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
611,302,375,Teaching,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
612,46,433,Laughing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
613,284,406,Sharing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
614,148,367,Laughing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
615,16,421,Sharing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
616,369,324,Laughing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
617,385,58,Joking,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
618,278,431,Sharing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
619,6,208,Collaborating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
620,190,317,Joking,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
621,297,311,Arguing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
622,265,225,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
623,86,10,Eating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
624,416,153,Teaching,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
625,85,433,Sharing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
626,435,210,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
627,357,162,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
628,381,385,Conversation,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
629,351,283,Competing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
630,112,162,Collaborating,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
631,440,202,Eating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
632,264,130,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
633,413,234,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
634,352,337,Sharing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
635,237,434,Teaching,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
636,20,366,Laughing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
637,371,317,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
638,447,127,Hugging,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
639,65,417,Sharing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
640,265,61,Eating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
641,30,218,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
642,51,420,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
643,271,430,Laughing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
644,174,46,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
645,303,203,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
646,440,400,Hugging,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
647,349,362,Hugging,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
648,203,400,Conversation,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
649,415,438,Laughing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
650,419,354,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
651,16,310,Teaching,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
652,187,427,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
653,38,210,Eating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
654,175,382,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
655,261,211,Hugging,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
656,133,452,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
657,441,289,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
658,211,76,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
659,202,241,Arguing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
660,22,106,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
661,376,70,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
662,42,266,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
663,128,252,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
664,27,134,Arguing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
665,440,72,Sharing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
666,131,337,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
667,91,446,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
668,121,277,Arguing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
669,162,7,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
670,178,400,Joking,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
671,151,390,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
672,67,232,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
673,189,192,Conversation,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
674,277,71,Hugging,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
675,143,174,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
676,111,120,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
677,440,345,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
678,262,56,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
679,62,344,Hugging,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
680,180,267,Eating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
681,102,221,Teaching,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
682,225,240,Laughing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
683,196,14,Competing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
684,202,432,Competing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
685,369,100,Teaching,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
686,75,430,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
687,168,379,Hugging,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
688,175,111,Laughing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
689,447,21,Conversation,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
690,56,439,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
691,435,405,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
692,185,56,Joking,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
693,247,13,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
694,71,239,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
695,43,14,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
696,186,102,Sharing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
697,19,285,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
698,319,16,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
699,109,408,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
700,277,334,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
701,328,311,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
702,159,41,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
703,173,330,Hugging,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
704,120,241,Laughing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
705,265,1,Collaborating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
706,116,442,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
707,26,140,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
708,96,26,Collaborating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
709,412,325,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
710,334,252,Joking,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
711,140,135,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
712,235,367,Competing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
713,353,171,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
714,442,410,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
715,252,100,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
716,206,235,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
717,150,227,Collaborating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
718,52,253,Eating,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
719,302,56,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
720,388,382,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
721,378,2,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
722,292,86,Arguing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
723,346,287,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
724,28,344,Arguing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
725,116,373,Laughing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
726,321,212,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
727,368,354,Sharing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
728,99,394,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
729,143,166,Collaborating,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
730,87,436,Sharing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
731,23,153,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
732,162,65,Conversation,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
733,239,66,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
734,140,203,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
735,68,428,Arguing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
736,368,101,Collaborating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
737,73,251,Sharing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
738,299,290,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
739,301,376,Arguing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
740,126,314,Conversation,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
741,131,133,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
742,127,125,Laughing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
743,455,396,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
744,163,66,Teaching,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
745,380,380,Joking,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
746,285,132,Laughing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
747,42,258,Teaching,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
748,207,51,Hugging,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
749,432,13,Arguing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
750,341,261,Laughing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
751,314,24,Competing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
752,156,40,Joking,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
753,315,134,Competing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
754,152,67,Competing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
755,305,447,Arguing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
756,423,6,Eating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
757,395,12,Teaching,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
758,96,62,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
759,376,339,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
760,69,17,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
761,21,359,Competing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
762,201,290,Conversation,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
763,263,165,Sharing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
764,394,289,Collaborating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
765,123,281,Competing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
766,92,353,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
767,161,337,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
768,45,16,Teaching,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
769,409,352,Hugging,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
770,237,301,Arguing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
771,396,238,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
772,329,316,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
773,171,111,Conversation,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
774,190,348,Joking,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
775,125,114,Conversation,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
776,146,22,Sharing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
777,348,157,Eating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
778,261,398,Competing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
779,284,157,Arguing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
780,392,66,Joking,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
781,365,121,Laughing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
782,367,221,Laughing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
783,366,95,Arguing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
784,45,38,Joking,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
785,407,309,Sharing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
786,135,339,Sharing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
787,152,71,Conversation,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
788,355,343,Joking,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
789,16,281,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
790,69,366,Collaborating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
791,135,253,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
792,62,105,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
793,400,352,Laughing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
794,396,343,Laughing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
795,159,346,Teaching,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
796,226,392,Laughing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
797,221,115,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
798,93,124,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
799,443,170,Sharing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
800,49,193,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
801,157,17,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
802,450,329,Teaching,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
803,52,107,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
804,67,431,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
805,196,130,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
806,297,96,Sharing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
807,101,10,Eating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
808,131,58,Collaborating,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
809,318,390,Competing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
810,62,17,Joking,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
811,250,123,Arguing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
812,329,41,Teaching,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
813,395,220,Eating,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
814,143,438,Eating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
815,172,323,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
816,15,183,Collaborating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
817,177,176,Laughing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
818,75,103,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
819,170,29,Laughing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
820,235,33,Teaching,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
821,201,181,Sharing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
822,230,372,Teaching,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
823,72,391,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
824,37,440,Laughing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
825,128,92,Laughing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
826,330,19,Eating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
827,198,301,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
828,224,121,Sharing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
829,286,121,Laughing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
830,455,17,Arguing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
831,245,247,Joking,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
832,213,357,Arguing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
833,446,46,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
834,73,123,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
835,39,405,Collaborating,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
836,89,105,Sharing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
837,445,265,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
838,32,316,Teaching,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
839,299,341,Arguing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
840,287,126,Joking,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
841,300,193,Teaching,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
842,163,191,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
843,219,338,Competing,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
844,196,148,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
845,121,287,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
846,382,146,Hugging,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
847,10,308,Arguing,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
848,323,204,Competing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
849,447,39,Collaborating,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
850,448,450,Hugging,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
851,66,22,Hugging,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
852,130,251,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
853,395,241,Hugging,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
854,17,342,Arguing,Fri Jun 26 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
855,397,415,Competing,Thu Jun 25 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
856,432,272,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
857,159,121,Conversation,Wed Jun 24 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
858,45,392,Eating,Sat Jun 27 2020 20:00:00 GMT-0400 (Eastern Daylight Time)
